,id,popularity,release_date,title,vote_average,vote_count
5944,332340,1.5686,2015-05-29,Man Up,6.571,1036
5945,72431,1.606,2012-01-19,Red Tails,6.571,673
5946,31007,1.2779,2010-10-29,Welcome to the Rileys,6.571,424
5947,8413,7.1833,1997-08-15,Event Horizon,6.571,3183
5948,1893,7.4686,1999-05-19,Star Wars: Episode I - The Phantom Menace,6.571,15598
5949,623520,0.6885,2019-09-19,Z,6.57,345
5950,546630,0.4494,2018-12-06,100 Things,6.57,313
5951,441282,6.339,2019-08-08,Night Hunter,6.57,1050
5952,622855,4.1314,2020-11-06,Jingle Jangle: A Christmas Journey,6.569,561
5953,375366,2.3489,2016-09-23,The Girl with All the Gifts,6.569,2119
5954,28260,1.6539,1993-10-01,Return of the Living Dead III,6.569,895
5955,12165,1.379,2008-11-07,The Burning Plain,6.569,458
5956,10493,3.8829,1989-04-07,Dead Calm,6.6,806
5957,7211,1.3944,2007-10-26,Dan in Real Life,6.569,1323
5958,1315303,33.8817,2026-01-01,Primate,6.6,432
5959,1048241,4.6859,2024-07-18,My Spy The Eternal City,6.568,441
5960,774825,3.9117,2022-01-28,The Ice Age Adventures of Buck Wild,6.568,1799
5961,736526,7.645,2022-11-30,Troll,6.568,1983
5962,644495,4.1357,2021-11-24,House of Gucci,6.568,3378
5963,206647,7.9946,2015-10-26,Spectre,6.568,11095
5964,75174,18.9728,2012-01-26,The Grey,6.568,4052
5965,46528,1.7465,2010-12-01,The Warrior's Way,6.568,652
5966,14136,1.8287,1968-12-23,The Love Bug,6.6,633
5967,10389,1.1697,2002-05-09,The Eye,6.568,453
5968,581726,15.3703,2021-09-09,Infinite,6.567,2072
5969,500840,3.2713,2020-08-28,I'm Thinking of Ending Things,6.6,2145
5970,329712,1.0743,2015-05-19,The Measure of a Man,6.567,364
5971,12775,9.5247,1985-08-30,Flesh + Blood,6.567,426
5972,273477,11.7211,2015-10-23,Scouts Guide to the Zombie Apocalypse,6.6,2081
5973,113160,0.4815,2012-01-18,My First Time,6.566,534
5974,11468,1.0873,2002-02-12,The Salton Sea,6.566,349
5975,10652,1.7481,1987-08-07,Hamburger Hill,6.566,497
5976,1586,3.3412,2004-03-12,Secret Window,6.566,3872
5977,163,5.6684,2004-12-09,Ocean's Twelve,6.566,7769
5978,575776,9.4707,2020-10-09,Saint Maud,6.565,859
5979,410117,6.3563,2016-12-12,Lady Macbeth,6.565,810
5980,164457,1.9469,2013-11-12,Out of the Furnace,6.565,2089
5981,38575,10.7477,2010-06-10,The Karate Kid,6.565,6463
5982,1865,15.8132,2011-05-15,Pirates of the Caribbean: On Stranger Tides,6.565,14787
5983,424139,13.6585,2018-10-18,Halloween,6.564,5005
5984,88005,1.409,2012-06-22,Seeking a Friend for the End of the World,6.564,2219
5985,64678,1.4342,2011-06-17,The Art of Getting By,6.564,1342
5986,48289,1.6518,2010-09-30,The Debt,6.564,944
5987,9276,44.9869,1998-12-25,The Faculty,6.564,2189
5988,8874,2.4093,1997-06-19,My Best Friend's Wedding,6.564,2840
5989,51917,0.4358,2008-03-28,A Whole Life Ahead,6.563,317
5990,10215,2.0612,1998-04-23,Sliding Doors,6.563,1397
5991,435921,0.6838,2017-01-19,It’s the Law,6.562,786
5992,413518,12.6057,2019-12-19,Pinocchio,6.562,1561
5993,668,5.1774,1969-12-18,On Her Majesty's Secret Service,6.562,2090
5994,330,0.5401,1997-05-23,The Lost World: Jurassic Park,6.562,9083
5995,551804,4.9575,2020-11-12,Freaky,6.6,1794
5996,645788,5.9378,2021-08-19,The Protégé,6.56,1114
5997,489927,1.1218,2018-09-23,The Kindergarten Teacher,6.6,378
5998,471506,2.9203,2019-02-28,Greta,6.56,1434
5999,241259,6.007,2016-05-25,Alice Through the Looking Glass,6.56,6721
6000,38410,2.0205,2007-04-27,The Poughkeepsie Tapes,6.56,726
6001,10147,14.525,2003-11-26,Bad Santa,6.56,2343
6002,9873,1.3678,1986-02-07,F/X,6.6,483
6003,4564,4.543,2008-05-12,Sex and the City,6.6,2235
6004,632357,4.7451,2021-03-31,The Unholy,6.559,2240
6005,433310,1.938,2018-02-08,When We First Met,6.6,2347
6006,347629,0.9771,2017-10-26,Thank You for Your Service,6.559,407
6007,10890,2.7045,1981-06-26,Stripes,6.559,1000
6008,5955,7.478,2001-01-19,The Pledge,6.559,1194
6009,5486,1.1245,1971-09-08,A Bay of Blood,6.559,422
6010,425591,1.1919,2017-01-19,I Don't Feel at Home in This World Anymore,6.558,1389
6011,227156,2.7561,2014-08-13,The Giver,6.558,4589
6012,39939,2.4037,2001-02-15,Super Troopers,6.6,1196
6013,28696,1.2727,1953-12-30,The Wild One,6.558,320
6014,12133,7.946,2008-07-25,Step Brothers,6.558,3333
6015,6950,10.3674,1995-03-10,Outbreak,6.558,2434
6016,457136,2.6742,2018-12-07,Mary Queen of Scots,6.557,1912
6017,438145,1.2107,2018-09-05,Black '47,6.557,323
6018,30943,1.7628,1999-03-12,The Deep End of the Ocean,6.6,523
6019,18032,1.7248,2009-02-06,The Secret of Moonacre,6.6,483
6020,376166,5.2533,2016-10-19,From the Land of the Moon,6.6,312
6021,348350,8.938,2018-05-15,Solo: A Star Wars Story,6.556,9130
6022,112336,3.3488,2012-11-22,Hitchcock,6.556,1611
6023,10543,5.6215,1996-04-12,Fear,6.556,978
6024,665251,3.162,2020-03-18,Altered Carbon: Resleeved,6.555,316
6025,653744,1.0586,2020-01-28,Sergio,6.555,352
6026,218425,1.7787,2013-07-24,Frequencies,6.555,431
6027,36586,10.4429,2002-03-22,Blade II,6.555,5111
6028,11551,3.1992,1998-07-10,Small Soldiers,6.555,2271
6029,10567,7.2955,2000-05-19,Dinosaur,6.555,2703
6030,8461,3.3452,2008-03-14,Funny Games,6.555,2222
6031,924482,5.5246,2022-02-18,The Ledge,6.554,388
6032,11282,6.8063,2004-07-02,Harold & Kumar Go to White Castle,6.554,2223
6033,339408,1.2433,2016-09-09,The Birth of a Nation,6.553,561
6034,60309,1.436,2011-04-15,The Conspirator,6.553,484
6035,2788,7.6951,1994-02-18,Reality Bites,6.553,780
6036,480001,1.5303,2019-07-12,The Art of Self-Defense,6.552,806
6037,87499,12.1633,2013-05-31,The East,6.552,841
6038,15739,15.2517,1982-05-21,Annie,6.552,756
6039,10502,1.2687,1993-08-25,The Man Without a Face,6.552,548
6040,10502,1.2687,1993-08-25,The Man Without a Face,6.552,548
6041,5139,0.6402,2007-12-27,The Fox and the Child,6.552,354
6042,693158,3.136,2020-05-15,Proximity,6.551,362
6043,462883,1.7162,2017-10-05,Woody Woodpecker,6.551,760
6044,293167,11.8275,2017-03-08,Kong: Skull Island,6.551,10996
6045,274479,2.029,2015-12-24,Joy,6.551,4254
6046,56832,2.2696,2010-11-29,Gantz,6.551,333
6047,11521,1.4241,1991-09-06,Little Man Tate,6.6,332
6048,988078,3.5992,2023-06-23,Through My Window: Across the Sea,6.55,951
6049,736769,4.3869,2023-06-14,They Cloned Tyrone,6.5,708
6050,420426,1.4038,2018-07-20,Bleach,6.5,569
6051,274857,5.486,2017-05-10,King Arthur: Legend of the Sword,6.551,5976
6052,38843,1.4557,2010-07-23,Ramona and Beezus,6.55,780
6053,10947,5.3694,2006-01-20,High School Musical,6.549,4751
6054,1945,1.8987,1994-12-23,Nell,6.55,541
6055,435,6.0325,2004-05-26,The Day After Tomorrow,6.55,8698
6056,1263256,8.338,2025-07-25,Happy Gilmore 2,6.5,890
6057,762430,6.6399,2023-08-23,Retribution,6.549,1326
6058,565743,1.1713,2019-06-01,The Vast of Night,6.5,1143
6059,339259,1.6741,2017-05-25,The Man with the Iron Heart,6.549,814
6060,68812,2.0276,2012-09-01,The Iceman,6.55,1117
6061,12637,1.6008,1977-06-21,"New York, New York",6.549,491
6062,48492,3.0807,2010-09-18,Detective Dee and the Mystery of the Phantom Flame,6.5,425
6063,14429,1.2135,1999-10-01,Drive Me Crazy,6.5,418
6064,823855,0.965,2021-05-14,I Am All Girls,6.547,320
6065,526051,3.306,2018-10-12,Look Away,6.547,944
6066,412656,11.3522,2021-02-24,Chaos Walking,6.547,2515
6067,398181,2.0151,2017-11-08,You Were Never Really Here,6.547,2990
6068,1965,5.0018,1998-06-05,A Perfect Murder,6.5,1518
6069,664,8.3269,1996-05-10,Twister,6.548,3756
6070,1363123,18.0812,2025-11-11,The Family Plan 2,6.547,507
6071,231576,1.0754,2014-07-18,Wish I Was Here,6.546,767
6072,125521,1.1464,1996-08-03,Slayers Return,6.546,2073
6073,21755,1.4585,2008-09-09,The Brothers Bloom,6.546,696
6074,16119,5.5509,2007-02-06,Cinderella III: A Twist in Time,6.546,1315
6075,13122,1.5572,1991-11-01,The People Under the Stairs,6.5,736
6076,11887,2.5758,2008-10-11,High School Musical 3: Senior Year,6.546,3580
6077,10650,1.9688,1983-12-08,Sudden Impact,6.546,974
6078,10412,6.3516,1992-03-05,Romper Stomper,6.546,549
6079,8840,3.2644,1996-05-31,DragonHeart,6.5,2108
6080,2789,1.8222,2004-06-11,The Chronicles of Riddick,6.547,4394
6081,522681,4.5399,2019-01-03,Escape Room,6.543,4985
6082,171274,6.9555,2014-12-12,Inherent Vice,6.546,2673
6083,116711,5.1542,2013-05-15,Epic,6.545,2883
6084,34560,1.6498,2004-10-08,Halloweentown High,6.545,319
6085,17689,1.5728,1977-12-17,The Gauntlet,6.545,594
6086,381890,3.218,2016-02-08,The Mermaid,6.5,478
6087,297608,3.3511,2014-10-21,The Taking of Deborah Logan,6.5,1429
6088,244509,1.2189,2014-05-23,Cold in July,6.544,799
6089,45132,2.3185,2010-11-26,Super,6.544,1702
6090,241842,1.2412,2014-02-12,Dead Snow 2: Red vs. Dead,6.543,697
6091,54318,1.9076,2007-12-25,The Water Horse,6.543,1134
6092,44945,2.0607,2010-09-10,Trust,6.543,1028
6093,10872,1.1439,1994-03-09,The Ref,6.543,368
6094,864959,1.2409,2022-10-14,The Curse of Bridge Hollow,6.542,501
6095,760741,9.6988,2022-08-11,Beast,6.54,1697
6096,572802,14.8515,2023-12-20,Aquaman and the Lost Kingdom,6.541,3388
6097,544404,1.0694,2019-02-27,Who You Think I Am,6.542,349
6098,331583,2.6567,2016-03-25,The Whole Truth,6.54,1252
6099,13922,1.651,2005-08-12,The Great Raid,6.542,370
6100,401545,2.8094,2018-05-09,Everybody Knows,6.541,1021
6101,136400,5.1778,2013-08-02,2 Guns,6.541,4420
6102,51991,3.9878,2010-12-22,Romantics Anonymous,6.541,567
6103,39101,2.3701,1990-06-07,Dragon Ball Z: The Tree of Might,6.5,616
6104,14024,1.4861,2004-08-10,Raise Your Voice,6.541,853
6105,12437,5.8962,2009-01-22,Underworld: Rise of the Lycans,6.541,3894
6106,9255,2.7179,1993-05-21,Hot Shots! Part Deux,6.541,2013
6107,699,4.418,1981-06-24,For Your Eyes Only,6.541,2023
6108,760741,9.6988,2022-08-11,Beast,6.54,1697
6109,331583,2.6567,2016-03-25,The Whole Truth,6.54,1252
6110,11814,12.7275,1985-08-01,Weird Science,6.54,1512
6111,6069,6.6704,1987-06-12,The Witches of Eastwick,6.54,1522
6112,41154,5.4348,2012-05-23,Men in Black 3,6.539,10843
6113,11348,1.1756,2005-10-14,Fragile,6.539,614
6114,9615,2.1659,2006-06-03,The Fast and the Furious: Tokyo Drift,6.539,7474
6115,9035,2.6292,2006-03-31,Slither,6.539,1679
6116,8665,1.951,2002-07-19,K-19: The Widowmaker,6.539,1137
6117,839033,6.0259,2024-12-05,The Lord of the Rings: The War of the Rohirrim,6.538,807
6118,613349,0.406,2019-12-11,A Good Doctor,6.538,327
6119,466081,20.5533,2019-08-30,The Informer,6.538,919
6120,9664,2.5734,2006-09-22,Flyboys,6.538,839
6121,9035,2.6292,2006-03-31,Slither,6.539,1679
6122,6538,1.9709,2007-12-19,Charlie Wilson's War,6.538,1613
6123,1990,1.1283,2007-07-12,Paranoid Park,6.538,585
6124,877817,14.2928,2024-09-20,Wolfs,6.536,1356
6125,613099,1.5184,2019-12-05,The Legacy of the Bones,6.537,456
6126,453755,4.991,2018-11-21,Arctic,6.537,1363
6127,245700,1.7295,2014-10-31,Mr. Turner,6.537,576
6128,73567,15.2299,2012-06-07,Killer Joe,6.538,1546
6129,12106,6.2742,1995-02-09,The Quick and the Dead,6.537,1908
6130,11364,1.675,1991-07-10,Regarding Henry,6.537,626
6131,11348,1.1756,2005-10-14,Fragile,6.539,614
6132,11338,3.4625,1985-02-22,Into the Night,6.537,321
6133,440626,1.0354,2018-05-03,Sobibor,6.536,329
6134,400157,9.5958,2019-03-13,Wonder Park,6.5,737
6135,10388,15.1701,1999-10-08,The Limey,6.536,485
6136,9816,1.508,2001-01-12,Save the Last Dance,6.536,1340
6137,1362,1.4667,1977-11-27,The Hobbit,6.536,348
6138,1226578,12.7467,2024-07-10,Longlegs,6.533,2507
6139,470918,2.562,2018-04-18,Beast,6.5,326
6140,20526,15.8881,2010-12-14,TRON: Legacy,6.535,7791
6141,13552,1.1848,1995-10-20,The Doom Generation,6.535,303
6142,13053,13.6763,2008-11-21,Bolt,6.535,6413
6143,37910,1.1986,2002-02-02,Voices of a Distant Star,6.5,325
6144,10991,2.7301,2000-07-08,Pokémon 3: The Movie,6.5,672
6145,10684,1.5794,1996-07-04,Courage Under Fire,6.534,1019
6146,9087,2.228,1995-11-17,The American President,6.534,767
6147,594718,2.1527,2020-07-24,Sputnik,6.5,959
6148,486131,2.0845,2019-06-14,Shaft,6.533,1826
6149,401981,13.1251,2018-02-15,Red Sparrow,6.533,6293
6150,351286,11.1446,2018-06-06,Jurassic World: Fallen Kingdom,6.534,12591
6151,865,7.7199,1987-11-13,The Running Man,6.533,2739
6152,1139829,7.4002,2024-02-01,Orion and the Dark,6.532,620
6153,940139,7.918,2024-10-30,Here,6.532,631
6154,399360,9.8075,2018-08-17,Alpha,6.5,2700
6155,271724,20.5831,2014-09-03,Hippocrates,6.532,494
6156,146216,3.8774,2013-07-18,RED 2,6.532,4268
6157,21316,2.1016,2006-06-23,Leroy & Stitch,6.531,597
6158,11808,9.917,1998-03-06,U.S. Marshals,6.532,1751
6159,10800,1.0651,2008-03-19,Dragon Hunters,6.532,470
6160,425274,45.4011,2025-11-12,Now You See Me: Now You Don't,6.531,1153
